11:21:37     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:21:41      92    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:41      93    0.99    0.00    0.00    0.00    0.00    0.00    0.00   38.61    0.00   60.40
11:21:41      94    0.00    0.00    1.02    0.00    0.00    0.00    0.00    2.04    0.00   96.94
11:21:41      95    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.92    0.00    8.08
11:21:41      96    0.00    0.00    4.17    1.04    0.00    0.00    0.00   33.33    0.00   61.46
11:21:41      97    2.06    0.00    4.12    0.00    0.00    0.00    0.00    0.00    0.00   93.81
11:21:41      98    1.01    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   86.87
11:21:41      99    0.00    0.00   95.05    0.00    0.00    0.00    0.00    0.00    0.00    4.95
11:21:41     100    0.99    0.00    0.00    0.00    0.00    2.97    0.00   96.04    0.00    0.00
11:21:41     101    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00    0.00   99.00
11:21:41     102    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:41     103    1.00    0.00   49.00    0.00    0.00    0.00    0.00    0.00    0.00   50.00
11:21:41     104    0.00    0.00    1.04    1.04    0.00    0.00    0.00    0.00    0.00   97.92
11:21:41     105    0.00    0.00    2.08    0.00    0.00    0.00    0.00    0.00    0.00   97.92
11:21:41     106    0.00    0.00   27.27    0.00    0.00    0.00    0.00   27.27    0.00   45.45
11:21:41     107    1.01    0.00    0.00    0.00    0.00    0.00    0.00    5.05    0.00   93.94
11:21:41     108    0.00    0.00    5.00    0.00    0.00    0.00    0.00   77.00    0.00   18.00
11:21:41     109    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:41     110    0.00    0.00   28.28    0.00    0.00    0.00    0.00    0.00    0.00   71.72
11:21:41     111    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
11:21:41     112    0.00    0.00    0.00    0.00    0.00    1.00    0.00   99.00    0.00    0.00
11:21:41     113    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:41     114    0.00    0.00   10.10    0.00    0.00    0.00    0.00    6.06    0.00   83.84
11:21:41     115    0.00    0.00    0.00    0.00    0.00    0.00    0.00    9.18    0.00   90.82
11:21:41     116    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:41     117    0.00    0.00   98.97    0.00    0.00    0.00    0.00    1.03    0.00    0.00
11:21:41     118    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:41     119    0.00    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   94.90
11:21:41     120    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00   98.99
11:21:41     121    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:41     122    1.01    0.00    2.02    0.00    0.00    0.00    0.00   14.14    0.00   82.83
11:21:41     123    1.02    0.00    1.02    0.00    0.00    0.00    0.00   40.82    0.00   57.14
11:21:41     124    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   98.98
11:21:41     125    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00    0.00    0.00
11:21:41     126    1.05    0.00    4.21    0.00    0.00    0.00    0.00    1.05    0.00   93.68
11:21:41     127    0.00    0.00    5.15    1.03    0.00    0.00    0.00    0.00    0.00   93.81
11:21:41     128    9.09    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   87.88
11:21:41     129    2.04    0.00    3.06    0.00    0.00    0.00    0.00    1.02    0.00   93.88
11:21:41     130    1.01    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   96.97
11:21:41     131    1.00    0.00   78.00    0.00    0.00    0.00    0.00    8.00    0.00   13.00
11:21:41     132    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
11:21:41     133    0.00    0.00   87.13    0.00    0.00    0.00    0.00    0.00    0.00   12.87
11:21:41     134    0.00    0.00   17.35    0.00    0.00    0.00    0.00   28.57    0.00   54.08
11:21:41     135    0.00    0.00   24.49    0.00    0.00    0.00    0.00    2.04    0.00   73.47
11:21:41     136    0.00    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   95.92
11:21:41     137    0.00    0.00    5.15    0.00    0.00    0.00    0.00    0.00    0.00   94.85
11:21:41     138    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
11:21:41     139    1.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
11:21:41     140    0.00    0.00    3.12    1.04    0.00    0.00    0.00    0.00    0.00   95.83
11:21:41     141    0.00    0.00    4.17    0.00    0.00    0.00    0.00    0.00    0.00   95.83
11:21:41     142    0.00    0.00    6.19    1.03    0.00    0.00    0.00    0.00    0.00   92.78
11:21:41     143    0.00    0.00    1.02    0.00    0.00    0.00    0.00   16.33    0.00   82.65
11:21:41     144    0.00    0.00   16.00    0.00    0.00    0.00    0.00    7.00    0.00   77.00
11:21:41     145    0.00    0.00   56.44    0.00    0.00    0.00    0.00   12.87    0.00   30.69
11:21:41     146    1.01    0.00    1.01    1.01    0.00    0.00    0.00   46.46    0.00   50.51
11:21:41     147    0.00    0.00    1.02    0.00    0.00    0.00    0.00   42.86    0.00   56.12
11:21:41     148    0.00    0.00   15.31    0.00    0.00    0.00    0.00    4.08    0.00   80.61
11:21:41     149    0.00    0.00    1.04    0.00    0.00    0.00    0.00    1.04    0.00   97.92
11:21:41     150    0.00    0.00    2.04    0.00    0.00    0.00    0.00    5.10    0.00   92.86
11:21:41     151    0.00    0.00    5.00    1.00    0.00    0.00    0.00    5.00    0.00   89.00
11:21:41     152    1.02    0.00    5.10    0.00    0.00    0.00    0.00    5.10    0.00   88.78
11:21:41     153    0.00    0.00    4.12    0.00    0.00    0.00    0.00    0.00    0.00   95.88
11:21:41     154    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   98.98
11:21:41     155    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   98.98
11:21:41     156    0.00    0.00   20.62    0.00    0.00    0.00    0.00    0.00    0.00   79.38
11:21:41     157    0.00    0.00   12.37    0.00    0.00    0.00    0.00    0.00    0.00   87.63
11:21:41     158    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
11:21:41     159    0.00    0.00   38.38    0.00    0.00    0.00    0.00   61.62    0.00    0.00
11:21:41     160   11.22    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   85.71
11:21:41     161    0.00    0.00   31.00    0.00    0.00    0.00    0.00   69.00    0.00    0.00
11:21:41     162    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00    0.00    3.00
11:21:41     163    0.00    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   91.92
11:21:41     164    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:41     165    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00    0.00    0.00
11:21:41     166    0.00    0.00   45.00    0.00    0.00    0.00    0.00    0.00    0.00   55.00
11:21:41     167    0.00    0.00   34.34    0.00    0.00    0.00    0.00    0.00    0.00   65.66
11:21:41     168    0.00    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   96.94
11:21:41     169    0.00    0.00    8.08    0.00    0.00    0.00    0.00    1.01    0.00   90.91
11:21:41     170    0.00    0.00    4.17    0.00    0.00    0.00    0.00    0.00    0.00   95.83
11:21:41     171    0.00    0.00    2.06    1.03    0.00    0.00    0.00    0.00    0.00   96.91
11:21:41     172    0.00    0.00   26.00    0.00    0.00    0.00    0.00    1.00    0.00   73.00
11:21:41     173    0.00    0.00    1.00    0.00    0.00    0.00    0.00    2.00    0.00   97.00
11:21:41     174   12.24    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   86.73
11:21:41     175   15.15    0.00   13.13    0.00    0.00    0.00    0.00    0.00    0.00   71.72
11:21:41     176    0.00    0.00    6.12    0.00    0.00    0.00    0.00    2.04    0.00   91.84
11:21:41     177    1.02    0.00   30.61    0.00    0.00    0.00    0.00   18.37    0.00   50.00
11:21:41     178    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00    0.00    0.00
11:21:41     179    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
11:21:41     180    2.02    0.00    3.03    0.00    0.00    0.00    0.00    1.01    0.00   93.94
11:21:41     181    0.00    0.00    3.09    0.00    0.00    0.00    0.00    2.06    0.00   94.85
11:21:41     182    1.03    0.00    6.19    0.00    0.00    0.00    0.00    1.03    0.00   91.75
11:21:41     183    1.01    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   95.96
11:21:41     184    0.00    0.00   76.77    0.00    0.00    0.00    0.00    5.05    0.00   18.18
11:21:41     185    0.00    0.00   19.00    0.00    0.00    0.00    0.00    0.00    0.00   81.00
11:21:41     186    0.00    0.00   64.36    0.00    0.00    0.00    0.00   14.85    0.00   20.79
11:21:41     187    1.00    0.00   18.00    0.00    0.00    0.00    0.00   10.00    0.00   71.00
11:21:41     188    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:41     189    0.00    0.00    0.00    0.00    0.00    0.00    0.00   68.37    0.00   31.63
11:21:41     190    0.00    0.00   18.56    0.00    0.00    0.00    0.00    8.25    0.00   73.20
11:21:41     191    2.04    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.96
11:21:41     192    0.00    0.00    3.00    0.00    0.00    0.00    0.00   85.00    0.00   12.00
11:21:41     193    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:41     194    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:41     195    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:21:41     196    0.00    0.00    7.92    0.00    0.00    0.00    0.00   92.08    0.00    0.00
11:21:41     197    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:41     198    0.00    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   97.96
11:21:41     199    0.00    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   92.93
11:21:41     200    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
11:21:41     201    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
11:21:41     202    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
11:21:41     203    0.00    0.00    1.00    0.00    0.00    0.00    0.00    2.00    0.00   97.00
11:21:41     204    1.00    0.00    1.00    0.00    0.00    0.00    0.00    2.00    0.00   96.00
11:21:41     205    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   98.98
11:21:41     206    0.00    0.00    9.09    0.00    0.00    0.00    0.00   35.35    0.00   55.56
11:21:41     207    0.00    0.00   10.20    0.00    0.00    0.00    0.00    3.06    0.00   86.73
11:21:41     208    0.00    0.00    9.09    0.00    0.00    0.00    0.00    0.00    0.00   90.91
11:21:41     209    0.00    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00   89.80
11:21:41     210    0.00    0.00    4.08    0.00    0.00    0.00    0.00   46.94    0.00   48.98
11:21:41     211    0.00    0.00    1.02    1.02    0.00    0.00    0.00   12.24    0.00   85.71
11:21:41     212    0.00    0.00   20.20    0.00    0.00    0.00    0.00    3.03    0.00   76.77
11:21:41     213    0.00    0.00   76.77    0.00    0.00    0.00    0.00    0.00    0.00   23.23
11:21:41     214    1.01    0.00    4.04    0.00    0.00    0.00    0.00    1.01    0.00   93.94
11:21:41     215    0.00    0.00   14.29    0.00    0.00    0.00    0.00    0.00    0.00   85.71
11:21:41     216    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00    0.00    0.00
11:21:41     217    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:41     218    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
11:21:41     219    0.00    0.00    0.00    0.00    0.00    0.00    0.00   42.86    0.00   57.14
11:21:41     220    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
